,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5182,5183,15613102,Ogochukwu,670,France,Female,31,2,57530.06,1,1,1,181893.31,1
5185,5186,15801169,Yegorova,764,Germany,Female,39,9,138341.51,1,1,0,50072.94,1
5187,5188,15682421,Talbot,683,France,Female,30,2,0.0,2,0,1,100496.84,1
5202,5203,15713354,Morrice,597,Germany,Female,22,6,101528.61,1,1,0,70529.0,1
5214,5215,15709474,Macnamara,740,Germany,Female,57,3,113386.36,2,1,1,65121.63,1
5232,5233,15684960,Yewen,559,France,Female,46,5,0.0,1,1,0,21006.1,1
5233,5234,15591286,Simmons,731,Germany,Female,49,4,88826.07,1,1,1,33759.41,1
5234,5235,15668323,Mbadiwe,678,France,Female,41,1,143443.61,1,1,0,196622.28,1
5235,5236,15608528,Munro,645,France,Female,68,9,0.0,4,1,1,176353.87,1
5242,5243,15662751,Piazza,655,Germany,Female,40,0,81954.6,1,1,1,198798.44,1
5243,5244,15684319,Baranova,780,Germany,Female,37,10,95196.26,1,1,0,126310.39,1
5255,5256,15745533,Sargent,799,France,Female,63,1,110314.21,2,1,0,37464.0,1
5256,5257,15761497,Udinesi,713,Spain,Female,48,1,163760.82,1,0,0,157381.14,1
5264,5265,15691817,Iloerika,547,Spain,Female,44,5,0.0,3,0,0,5459.07,1
5280,5281,15694129,Summers,569,Germany,Female,28,3,100032.52,1,1,0,5159.21,1
5285,5286,15732643,Pike,386,Spain,Female,53,1,131955.07,1,1,1,62514.65,1
5290,5291,15743490,Zikoranachidimma,795,Germany,Female,56,9,94348.94,1,1,0,29239.29,1
5296,5297,15702462,Fiorentini,619,Spain,Female,44,6,52831.13,1,1,1,112649.22,1
5306,5307,15749638,Kaodilinakachukwu,605,France,Female,51,9,104760.82,1,1,1,165574.54,1
5307,5308,15728706,Amaechi,534,France,Female,49,7,0.0,1,1,0,13566.48,1
5325,5326,15599126,Russell,529,France,Female,43,0,123815.86,1,1,1,78463.99,1
5326,5327,15650575,Payne,720,Spain,Female,59,6,0.0,2,1,1,160849.43,1
5331,5332,15700627,Y?,637,Germany,Female,46,2,143500.82,1,1,0,166996.46,1
5336,5337,15700460,Allnutt,530,France,Female,55,4,120905.03,1,0,1,123475.88,1
5337,5338,15724076,Christie,815,Spain,Female,57,5,0.0,3,0,0,38941.44,1
5338,5339,15784000,Pope,715,Germany,Female,34,9,102277.52,1,0,0,177852.57,1
5339,5340,15733966,Johnstone,496,Germany,Female,55,4,125292.53,1,1,1,31532.96,1
5350,5351,15647965,Genovese,477,France,Female,57,9,114023.64,2,1,1,71167.17,1
5368,5369,15745326,Carandini,538,France,Female,62,3,75051.49,1,0,0,17682.02,1
5385,5386,15681410,Korff,813,Germany,Female,36,6,98088.09,1,0,1,26687.22,1
5390,5391,15573851,Macrossan,735,France,Female,38,1,0.0,3,0,0,92220.12,1
5412,5413,15707322,Nnamdi,779,France,Female,48,2,115290.27,1,0,0,98912.69,1
5419,5420,15594456,K?,740,Spain,Female,56,4,99097.33,1,1,1,85016.64,1
5442,5443,15660417,Lambert,613,Germany,Female,43,10,120481.69,1,0,0,94875.03,1
5448,5449,15718912,Hsueh,608,Germany,Female,44,5,126147.84,1,0,1,132424.69,1
5452,5453,15798256,Takasuka,558,France,Female,45,1,153697.53,2,0,0,89891.4,1
5455,5456,15726855,Oliver,805,Germany,Female,45,9,116585.97,1,1,0,189428.75,1
5471,5472,15623202,Maslov,704,Germany,Female,39,10,102556.18,2,1,0,171971.25,1
5481,5482,15606397,Cameron,577,Germany,Female,44,1,152086.15,1,0,1,44719.5,1
5491,5492,15639278,Chinomso,580,Germany,Female,36,6,145387.32,2,1,1,169963.2,1
5494,5495,15642821,Ijendu,383,Spain,Female,48,8,95808.19,1,0,0,137702.01,1
5507,5508,15575759,Bentley,583,Spain,Female,40,3,54428.37,1,1,0,109638.78,1
5510,5511,15636330,Ch'in,588,Germany,Female,48,1,143279.58,2,1,0,31580.8,1
5535,5536,15694444,Buttenshaw,648,Germany,Female,32,8,157138.99,3,1,0,190994.48,1
5542,5543,15664897,Bryant,682,France,Female,35,2,181166.44,1,1,1,63737.19,1
5561,5562,15583073,Martin,771,Spain,Female,56,2,0.0,1,1,1,25222.6,1
5571,5572,15708867,Niu,684,Spain,Female,38,3,134168.5,3,1,0,3966.5,1
5589,5590,15588372,Kirsova,715,Germany,Female,37,9,105489.31,1,0,0,143096.49,1
5599,5600,15635870,She,579,Germany,Female,50,5,117721.02,1,0,1,192146.63,1
5606,5607,15741988,Marino,492,Germany,Female,52,8,125396.24,1,1,0,10014.72,1
5640,5641,15800514,Kenechukwu,477,Germany,Female,24,2,95675.62,2,0,0,162699.7,1
5643,5644,15782096,Volkova,616,Spain,Female,36,6,0.0,1,1,1,12916.32,1
5645,5646,15785373,Wong,717,Spain,Female,42,5,190305.78,1,1,0,99347.8,1
5646,5647,15756272,James,526,Germany,Female,35,9,118536.4,1,1,0,40980.87,1
5659,5660,15638607,Nwabugwu,546,France,Female,52,2,0.0,1,1,0,137332.37,1
5680,5681,15803947,Teng,757,Germany,Female,30,6,161378.02,1,0,0,71926.28,1
5683,5684,15651664,Wilder,615,France,Female,61,1,104267.7,1,1,0,62845.64,1
5685,5686,15811565,Cocci,705,Spain,Female,47,3,63488.7,1,0,1,28640.92,1
5686,5687,15713774,Chikwendu,644,Spain,Female,46,6,12459.19,1,0,0,156787.34,1
5701,5702,15724154,Manna,625,Germany,Female,49,4,128504.76,1,1,0,126812.63,1
5704,5705,15661626,Algeranoff,732,Germany,Female,45,6,98792.4,1,1,0,81491.7,1
5733,5734,15742798,French,829,France,Female,22,7,150126.44,1,1,0,152107.93,1
5758,5759,15610972,Crawford,681,Germany,Female,44,4,91115.76,2,0,0,24208.84,1
5776,5777,15793478,Li Fonti,593,Germany,Female,39,8,151391.68,1,1,0,27274.6,1
5788,5789,15694566,Roberts,602,France,Female,42,10,0.0,2,0,0,169921.11,1
5789,5790,15726103,Tsou,689,Germany,Female,55,1,76296.81,1,1,0,42364.75,1
5791,5792,15730044,Greco,809,Germany,Female,42,6,64497.94,3,0,1,182436.81,1
5799,5800,15649853,Craig,625,France,Female,45,3,0.0,1,1,1,184474.15,1
5801,5802,15659800,Teng,584,Spain,Female,50,1,0.0,1,0,1,152567.75,1
5804,5805,15663933,Jamieson,625,Germany,Female,35,5,86147.46,2,1,0,163440.8,1
5821,5822,15643188,Barnett,671,Germany,Female,47,7,114603.76,2,1,0,153194.32,1
5823,5824,15573628,Greene,751,Germany,Female,51,7,148074.79,1,1,0,146411.41,1
5825,5826,15753888,Johnston,607,Spain,Female,62,8,108004.64,1,1,1,23386.77,1
5831,5832,15771270,North,635,France,Female,27,8,127471.56,1,1,1,152916.05,1
5833,5834,15624519,Calabrese,656,Germany,Female,49,9,97092.87,1,1,0,74771.22,1
5841,5842,15737267,Marcelo,676,France,Female,49,1,0.0,1,1,0,79342.31,1
5847,5848,15569666,Goddard,517,France,Female,45,4,0.0,1,0,0,172674.36,1
5857,5858,15813659,Folliero,594,France,Female,56,7,0.0,1,1,0,26215.85,1
5858,5859,15757867,Bray,570,France,Female,30,10,176173.52,1,1,0,97045.32,1
5866,5867,15600392,Amaechi,735,France,Female,53,8,123845.36,2,0,1,170454.93,1
5871,5872,15709920,Burke,479,France,Female,33,2,208165.53,1,0,0,50774.81,1
5873,5874,15643158,Chiganu,598,France,Female,40,9,0.0,1,1,0,68462.59,1
5887,5888,15691287,Ford,675,Germany,Female,33,0,141816.25,1,1,0,64815.05,1
5888,5889,15804797,Gilleland,443,France,Female,54,3,138547.97,1,1,1,70196.23,1
5903,5904,15677317,Ankudinova,570,France,Female,29,4,153040.03,1,1,1,131363.57,1
5908,5909,15641934,Manna,749,Spain,Female,46,9,66582.81,1,1,0,78753.12,1
5922,5923,15786196,Han,555,France,Female,44,3,105770.7,3,1,0,60533.96,1
5923,5924,15612095,Calabrese,751,France,Female,48,9,0.0,1,1,0,137508.42,1
5926,5927,15757559,Broadhurst,595,France,Female,53,7,0.0,2,1,0,41371.68,1
5927,5928,15591036,Genovesi,577,Germany,Female,43,3,127940.47,1,0,0,125140.72,1
5931,5932,15566988,Iqbal,656,Germany,Female,46,7,141535.52,1,1,0,50595.15,1
5936,5937,15773723,Duncan,588,Spain,Female,22,9,67178.19,1,1,1,163534.75,1
5940,5941,15791958,Mazzi,849,France,Female,41,6,0.0,2,1,1,169203.51,1
5949,5950,15714575,Batt,742,Germany,Female,44,8,107926.02,1,0,1,17375.27,1
5950,5951,15806808,Hope,834,Germany,Female,57,8,112281.6,3,1,0,140225.14,1
5955,5956,15649024,Trujillo,748,France,Female,39,9,132865.56,1,1,1,59636.43,1
5976,5977,15807163,Ku,537,France,Female,38,10,0.0,1,0,0,52337.97,1
5986,5987,15679738,Brown,527,Spain,Female,35,8,0.0,1,1,0,98031.53,1
5989,5990,15601811,Caldwell,668,France,Female,53,10,110240.04,1,0,0,183980.56,1
6000,6001,15658577,Massie,629,France,Female,37,10,99546.25,3,0,1,25136.95,1
6001,6002,15606887,Singh,775,France,Female,30,5,0.0,1,1,0,193880.6,1
6011,6012,15783007,Parker,520,Germany,Female,45,1,123086.39,1,1,1,41042.4,1
6022,6023,15805690,Chin,694,Spain,Female,35,7,0.0,1,1,0,133570.43,1
6023,6024,15612139,Fu,786,France,Female,33,0,83036.05,1,0,1,154990.58,1
6028,6029,15673439,Sun,646,Spain,Female,50,5,142644.64,2,1,1,142208.5,1
6029,6030,15669011,Bocharova,659,France,Female,44,9,23503.31,1,0,1,169862.01,1
6054,6055,15773013,Uvarov,633,France,Female,47,0,0.0,1,1,1,6342.84,1
6065,6066,15674720,Smith,691,Germany,Female,37,7,123067.63,1,1,1,98162.44,1
6080,6081,15725945,Nweke,659,Spain,Female,42,2,0.0,1,0,0,162734.31,1
6087,6088,15730759,Chukwudi,561,France,Female,27,9,135637.0,1,1,0,153080.4,1
6109,6110,15710105,Stirling,581,Germany,Female,26,3,105099.45,1,1,1,184520.0,1
6114,6115,15662488,Udegbunam,627,France,Female,44,5,0.0,2,1,0,82969.61,1
6137,6138,15720371,McLean,652,France,Female,51,3,0.0,1,1,0,173989.47,1
6159,6160,15627995,Angelo,756,Germany,Female,26,5,155143.52,1,0,1,135034.57,1
6165,6166,15801942,Chu,619,Spain,Female,41,8,0.0,3,1,1,79866.73,1
6188,6189,15609558,McDonald,835,Germany,Female,47,5,108289.28,2,1,1,45859.55,1
6197,6198,15645200,Chiang,581,Germany,Female,54,2,152508.99,1,1,0,187597.98,1
6205,6206,15616221,Wilson,497,France,Female,29,4,85646.81,1,0,0,63233.02,1
6209,6210,15714062,Millar,690,France,Female,40,9,77641.99,1,0,0,189051.59,1
6221,6222,15603554,Berkeley,513,France,Female,45,0,164649.52,3,1,0,49915.52,1
6232,6233,15718242,Wollstonecraft,725,Germany,Female,47,1,104887.43,1,0,0,86622.56,1
6253,6254,15675337,Forbes,395,Germany,Female,34,5,106011.59,1,1,1,17376.57,1
6272,6273,15611331,Niu,511,France,Female,46,1,0.0,1,1,1,115779.48,1
6276,6277,15768471,Wagner,554,Germany,Female,54,6,108755.0,1,1,0,40914.32,1
6279,6280,15608338,Chiemenam,757,Spain,Female,55,9,117294.12,4,1,0,94187.47,1
6295,6296,15621550,Hung,535,Spain,Female,50,1,140292.58,3,0,0,69531.22,1
6298,6299,15755241,Rahman,714,France,Female,52,2,0.0,1,0,1,144045.08,1
6303,6304,15591169,Hawes,788,Germany,Female,49,4,137455.99,1,1,0,184178.29,1
6314,6315,15790810,Han,844,France,Female,41,10,76319.64,1,1,1,141175.18,1
6318,6319,15686835,Crawford,738,Germany,Female,57,9,148384.64,1,0,0,155047.11,1
6324,6325,15746012,Chibugo,729,Spain,Female,28,0,0.0,2,1,1,31165.06,1
6343,6344,15793455,Tien,627,Spain,Female,55,6,0.0,1,0,0,91943.94,1
6354,6355,15566312,Jolly,660,Spain,Female,42,5,0.0,3,1,1,189016.24,1
6359,6360,15739972,Hughes,650,Germany,Female,45,9,152367.21,3,1,0,150835.21,1
6365,6366,15576196,Benson,743,Spain,Female,48,5,118207.69,2,0,0,186489.14,1
6375,6376,15708534,Afamefuna,524,Spain,Female,64,5,0.0,1,1,0,136079.64,1
6386,6387,15584090,Jen,621,Spain,Female,40,7,0.0,2,0,1,131283.6,1
6404,6405,15745399,Marino,649,Spain,Female,49,2,0.0,1,1,0,84863.85,1
6412,6413,15598982,Klein,602,Germany,Female,53,5,98268.84,1,0,1,45038.29,1
6428,6429,15577423,Mosley,627,Germany,Female,39,5,124586.93,1,1,0,93132.61,1
6440,6441,15772559,Burrows,790,France,Female,47,10,148636.21,1,0,1,16119.96,1
6464,6465,15591512,Whittaker,564,Germany,Female,33,2,115761.51,1,0,1,112350.21,1
6467,6468,15641782,Humphries,540,France,Female,31,7,0.0,1,0,1,183051.6,1
6472,6473,15588419,Johnston,651,Germany,Female,34,10,148962.46,1,1,0,66389.43,1
6495,6496,15640852,McGregor,617,Germany,Female,39,5,83348.89,3,1,0,7953.62,1
6496,6497,15789313,Ugorji,595,Germany,Female,44,4,96553.52,2,1,0,143952.24,1
6506,6507,15702095,Clarke,585,Spain,Female,56,1,128472.8,1,1,0,186476.91,1
6511,6512,15720636,McGregor,628,France,Female,50,4,143054.56,1,0,1,109608.81,1
6518,6519,15795275,Lamb,521,Spain,Female,49,4,82940.25,2,0,0,62413.01,1
6519,6520,15571869,Lei,669,Germany,Female,50,4,112650.89,1,0,0,166386.22,1
6524,6525,15743293,Waters,651,Germany,Female,35,1,163700.78,3,1,1,29583.48,1
6539,6540,15749328,Johnson,697,France,Female,45,1,0.0,2,1,0,46807.62,1
6550,6551,15617331,Sergeyeva,637,Germany,Female,39,3,109698.41,1,1,1,88391.29,1
6556,6557,15612207,Hill,840,Germany,Female,51,1,87779.83,1,0,1,36687.11,1
6561,6562,15650538,Sun,445,Germany,Female,48,7,168286.58,1,1,0,16645.77,1
6564,6565,15737104,Lawson,652,Germany,Female,47,0,126597.89,2,1,1,38798.79,1
6567,6568,15593425,Bracewell,662,Spain,Female,54,1,187997.15,1,0,0,111442.71,1
6575,6576,15651883,Genovesi,794,Germany,Female,55,6,115796.7,1,1,0,160526.36,1
6581,6582,15598744,Ch'ang,576,Germany,Female,71,6,140273.47,1,1,1,193135.25,1
6594,6595,15808544,Cameron,747,France,Female,40,3,0.0,1,0,0,57817.84,1
6600,6601,15697360,Yudina,505,France,Female,36,2,79951.9,1,0,1,174123.16,1
6601,6602,15655213,Udinese,591,Germany,Female,51,8,132508.3,1,1,1,161304.68,1
6627,6628,15746199,Eluemuno,558,France,Female,41,6,0.0,1,1,1,143585.29,1
6633,6634,15729110,Lavrov,729,Spain,Female,42,7,0.0,2,1,0,58268.2,1
6658,6659,15777873,Downer,628,France,Female,31,5,0.0,1,0,0,147963.07,1
6684,6685,15746333,Blake,562,France,Female,57,3,0.0,3,1,0,6554.97,1
6707,6708,15735909,McDonald,607,Germany,Female,39,8,105103.33,1,1,0,104721.5,1
6709,6710,15587647,Browne,850,Germany,Female,66,0,127120.62,1,0,1,118929.64,1
6713,6714,15666711,Ukaegbulam,586,France,Female,46,0,0.0,3,0,1,131553.82,1
6717,6718,15586674,Shaw,663,Spain,Female,58,5,216109.88,1,0,1,74176.71,1
6724,6725,15756625,Crawford,752,France,Female,41,8,0.0,2,1,0,139844.04,1
6727,6728,15610416,Christie,745,France,Female,36,9,0.0,1,1,0,19605.18,1
6729,6730,15619608,Ojiofor,454,Germany,Female,50,10,92895.56,1,1,0,154344.0,1
6734,6735,15723318,Mactier,619,France,Female,55,0,0.0,3,0,0,60810.64,1
6735,6736,15717328,Hsueh,842,France,Female,37,4,132446.08,2,1,0,87071.18,1
6736,6737,15771299,Nnachetam,707,France,Female,57,1,92053.0,1,1,1,164064.44,1
6743,6744,15616213,Levy,555,Germany,Female,51,9,138214.5,1,1,0,198715.27,1
6750,6751,15690546,Riley,618,France,Female,42,2,0.0,4,0,0,111097.39,1
6751,6752,15735636,Toscano,604,France,Female,53,2,121389.78,1,1,1,48201.64,1
6756,6757,15659567,Ch'iu,473,France,Female,39,9,117103.26,2,1,1,85937.52,1
6766,6767,15593510,Capon,638,Germany,Female,33,5,129335.65,1,1,1,56585.2,1
6774,6775,15569432,Macleod,656,France,Female,48,9,0.0,2,1,1,85240.61,1
6775,6776,15751455,Boyle,469,France,Female,48,5,0.0,1,1,0,160529.71,1
6803,6804,15594515,Cheng,568,France,Female,44,7,0.0,2,0,0,62370.67,1
6817,6818,15593128,Vinogradoff,608,France,Female,56,10,129255.2,2,1,0,142492.04,1
6821,6822,15704209,Noble,802,France,Female,39,7,120145.96,2,0,1,59497.01,1
6823,6824,15708265,Chibugo,581,Spain,Female,24,10,159203.71,1,1,1,102517.83,1
6827,6828,15760216,Pokrovskaya,718,France,Female,49,10,0.0,1,1,0,184474.72,1
6831,6832,15696989,Chukwueloka,469,Germany,Female,52,8,139493.25,3,0,0,150093.32,1
6852,6853,15738715,Alexander,600,France,Female,37,4,0.0,3,1,0,7312.25,1
6857,6858,15629299,Yang,546,Germany,Female,52,1,106074.89,1,1,1,23548.45,1
6864,6865,15797381,DeRose,593,Germany,Female,48,3,133903.12,2,1,1,85902.39,1
6869,6870,15654457,Cross,685,Spain,Female,30,2,0.0,3,1,1,172576.43,1
6871,6872,15658067,Walker,636,Germany,Female,48,3,120568.41,1,1,0,190160.04,1
6875,6876,15665283,Brookes,610,France,Female,57,7,72092.95,4,0,1,113228.82,1
6891,6892,15760865,Fan,754,Germany,Female,48,7,141819.02,1,1,0,93550.53,1
6892,6893,15705009,Cartwright,649,France,Female,56,8,156974.26,1,1,0,89405.26,1
6897,6898,15650488,Bromley,492,France,Female,48,6,127253.98,1,1,1,92144.09,1
6911,6912,15710087,Nicholls,705,Germany,Female,54,3,125889.3,3,1,0,96013.5,1
6913,6914,15784180,Ku,564,France,Female,36,7,206329.65,1,1,1,46632.87,1
6928,6929,15804853,McVey,781,France,Female,48,0,57098.96,1,1,0,85644.06,1
6948,6949,15803750,Ball,750,Spain,Female,33,3,161801.47,1,0,1,153288.97,1
6964,6965,15569249,Howarth,576,France,Female,55,6,44582.07,3,0,1,67539.85,1
6992,6993,15808175,Castiglione,557,France,Female,39,7,49572.73,1,1,0,115287.99,1
6998,6999,15640074,Barrett,666,Spain,Female,47,5,0.0,1,0,0,166650.9,1
7003,7004,15715750,Okeke,646,Germany,Female,44,2,113063.83,1,0,0,53072.49,1
7008,7009,15638610,Kennedy,635,Germany,Female,65,5,117325.54,1,1,0,155799.86,1
7025,7026,15711446,Sinclair,569,Spain,Female,51,3,0.0,3,1,0,75084.96,1
7029,7030,15672432,Giles,594,France,Female,53,4,0.0,1,1,0,5408.74,1
7049,7050,15597709,Hornung,602,France,Female,39,6,154121.32,2,1,0,176614.86,1
7058,7059,15671769,Zikoranachidimma,624,France,Female,71,4,170252.05,3,1,1,73679.59,1
7068,7069,15730793,Russell,699,Germany,Female,54,3,111009.32,1,1,1,155905.79,1
7080,7081,15719940,Gibbons,628,Germany,Female,51,10,115280.49,2,0,0,12628.61,1
7088,7089,15600975,Chiemenam,556,France,Female,54,4,150005.38,1,1,0,157015.5,1
7093,7094,15644453,Loggia,606,Germany,Female,41,4,132670.53,1,1,0,156476.36,1
7095,7096,15783883,Onwuka,753,Germany,Female,38,1,117314.92,1,1,0,122021.33,1
7103,7104,15815040,Ma,552,Germany,Female,42,8,103362.14,1,0,1,186869.58,1
7136,7137,15689781,Ts'ai,826,France,Female,49,0,0.0,1,0,0,178709.98,1
7138,7139,15809837,Kent,430,Germany,Female,66,6,135392.31,2,1,1,172852.06,1
7142,7143,15654859,Ngozichukwuka,612,Spain,Female,63,2,131629.17,2,1,0,122109.58,1
7144,7145,15577515,Sung,554,Germany,Female,55,0,108477.27,1,0,1,140003.0,1
7159,7160,15798895,Okonkwo,525,France,Female,59,6,55328.4,1,1,0,83342.73,1
7165,7166,15709252,Fuller,616,Germany,Female,28,10,105173.99,1,0,1,29835.37,1
7181,7182,15621423,Lavrentyev,736,France,Female,42,7,117280.23,3,0,0,41921.06,1
7201,7202,15664615,Nnachetam,689,Germany,Female,30,5,136650.89,1,1,1,41865.72,1
7212,7213,15638989,Lettiere,711,France,Female,25,5,190066.54,1,0,0,51345.39,1
7213,7214,15623210,Smith,484,Germany,Female,55,8,149349.58,3,0,0,137519.92,1
7227,7228,15566495,Hanson,704,Spain,Female,24,2,0.0,1,1,0,35600.25,1
7228,7229,15707602,Macleod,539,France,Female,47,2,127286.04,2,1,1,166929.43,1
7247,7248,15663194,Voronova,582,Germany,Female,40,3,110150.43,1,1,1,191757.65,1
7248,7249,15736510,Loggia,605,Spain,Female,57,2,0.0,3,1,0,66652.75,1
7253,7254,15734649,Martel,779,Spain,Female,55,0,133295.98,1,1,0,22832.71,1
7255,7256,15632503,Meng,563,France,Female,32,0,148326.09,1,1,0,191604.27,1
7257,7258,15648681,Voronoff,747,France,Female,47,5,139914.6,4,0,1,129964.56,1
7258,7259,15747757,Trevascus,600,Germany,Female,58,8,118723.11,1,0,0,6209.51,1
7266,7267,15762716,Chigozie,762,Spain,Female,60,10,168920.75,1,1,0,31445.03,1
7282,7283,15567860,Burrows,581,Spain,Female,44,7,189318.16,2,1,0,45026.23,1
7308,7309,15618703,White,663,Spain,Female,53,6,150200.23,1,0,1,151317.27,1
7310,7311,15740487,Ross,627,France,Female,41,6,0.0,3,1,1,138700.75,1
7314,7315,15686670,Duke,588,France,Female,36,2,0.0,2,1,0,92536.0,1
7322,7323,15721507,Pagan,713,France,Female,32,1,117094.02,1,0,0,149558.83,1
7324,7325,15810723,Sanderson,607,France,Female,39,10,0.0,3,1,0,132741.13,1
7337,7338,15646082,Harding,676,France,Female,34,8,82909.14,1,1,0,91817.38,1
7338,7339,15796111,Smith,708,Germany,Female,54,8,145151.4,1,0,1,125311.17,1
7339,7340,15670646,Moore,499,Spain,Female,42,0,147187.84,1,1,1,14868.94,1
7358,7359,15797767,Ikedinachukwu,600,France,Female,49,6,0.0,1,0,1,148087.88,1
7361,7362,15586479,Yin,692,France,Female,36,4,0.0,1,1,0,185580.89,1
7365,7366,15593178,Graham,568,Spain,Female,36,10,153610.61,1,1,1,54083.8,1
7374,7375,15696287,Converse,682,Germany,Female,38,1,116520.28,1,1,1,49833.5,1
7381,7382,15573077,Nwora,620,Germany,Female,25,8,141825.88,1,1,1,73857.94,1
7383,7384,15672912,Loggia,737,Spain,Female,39,7,130051.66,2,0,0,55356.39,1
7395,7396,15808386,Cocci,721,Germany,Female,45,7,138523.2,1,0,0,59604.45,1
7396,7397,15603565,Mackenzie,603,Spain,Female,56,5,90778.76,2,1,0,162223.67,1
7398,7399,15577771,Akabueze,453,Germany,Female,40,1,111524.49,1,1,1,120373.84,1
7426,7427,15790630,Olisaemeka,619,France,Female,48,4,0.0,1,0,0,18094.96,1
7433,7434,15671293,Marcus,779,Germany,Female,37,2,128389.63,1,1,1,6589.16,1
7435,7436,15647898,Russell,610,Spain,Female,50,5,130554.51,3,1,0,184758.17,1
7436,7437,15671534,Hovell,646,Germany,Female,57,6,90212.0,1,1,0,13911.27,1
7445,7446,15630592,Sanders,516,France,Female,45,4,0.0,1,1,0,95273.73,1
7453,7454,15702571,Wright,778,Germany,Female,35,1,151958.19,3,1,1,131238.37,1
7457,7458,15668889,Galgano,665,Germany,Female,43,2,116322.27,4,1,0,35640.12,1
7477,7478,15646190,Saunders,677,France,Female,56,0,119963.45,1,0,0,158325.87,1
7487,7488,15785367,McGuffog,651,France,Female,56,4,0.0,1,0,0,84383.22,1
7499,7500,15790113,Schofield,609,Germany,Female,71,6,113317.1,1,1,0,108258.22,1
7502,7503,15697844,Whitehouse,721,Spain,Female,32,10,0.0,1,1,0,136119.96,1
7504,7505,15587038,Ogochukwu,654,Spain,Female,32,2,0.0,1,1,1,51972.92,1
7506,7507,15700300,Okoli,674,Germany,Female,44,4,131593.85,1,0,1,171345.02,1
7533,7534,15592773,Eberegbulam,630,Germany,Female,51,0,108449.23,3,0,0,88372.69,1
7536,7537,15590234,De Luca,697,France,Female,42,1,0.0,1,1,0,1262.83,1
7549,7550,15785705,Thomson,705,Germany,Female,44,10,106731.58,1,1,0,137419.87,1
7558,7559,15642098,Cox,622,Spain,Female,36,0,108960.0,2,1,0,111180.3,1
7585,7586,15580579,Trevisani,490,France,Female,40,1,0.0,1,1,1,49594.19,1
7590,7591,15568819,Chiganu,619,Germany,Female,42,8,132796.04,3,1,1,191821.35,1
7598,7599,15613699,Schnaars,430,France,Female,60,7,73937.02,1,1,0,161937.62,1
7599,7600,15609758,Geoghegan,537,France,Female,45,7,158621.04,1,1,0,120892.96,1
7603,7604,15712483,Chidi,608,Spain,Female,28,4,0.0,2,1,0,10899.63,1
7604,7605,15636454,Fu,691,France,Female,60,6,101070.69,1,1,0,177355.8,1
7629,7630,15591107,Flemming,723,Germany,Female,68,3,110357.0,1,0,0,141977.54,1
7633,7634,15727811,Ts'ui,661,Germany,Female,47,0,109493.62,1,0,0,188324.01,1
7636,7637,15673238,McCarthy,517,Germany,Female,59,8,154110.99,2,1,0,101240.08,1
7653,7654,15788215,Hsia,535,Spain,Female,30,5,122924.75,1,0,0,62390.59,1
7658,7659,15666297,Abramova,706,Spain,Female,53,3,0.0,3,0,0,88479.02,1
7695,7696,15629985,Eidson,723,Germany,Female,47,10,90450.0,2,0,0,103379.31,1
7696,7697,15679453,Hung,614,Germany,Female,39,8,125997.22,1,1,1,128049.34,1
7701,7702,15702801,Ts'ao,677,France,Female,29,3,86616.35,1,0,0,91903.9,1
7705,7706,15647306,Gibbs,777,France,Female,29,9,131240.61,1,1,1,163746.09,1
7718,7719,15670898,McKenzie,740,France,Female,60,5,108028.08,2,0,0,25980.42,1
7729,7730,15681007,Yen,850,France,Female,35,2,128548.49,4,1,0,75478.95,1
7733,7734,15596013,Akhtar,694,Germany,Female,58,1,143212.22,1,0,0,102628.56,1
7737,7738,15566563,Duigan,777,France,Female,30,4,137851.31,1,1,0,5008.23,1
7740,7741,15725906,Hankinson,665,Spain,Female,51,8,0.0,1,1,1,38928.48,1
7748,7749,15585287,Sal,842,Germany,Female,35,9,119948.09,1,1,0,48217.97,1
7749,7750,15781619,Stevenson,785,France,Female,38,1,0.0,1,1,0,134964.85,1
7754,7755,15692291,Hs?eh,563,Spain,Female,42,6,99056.22,2,1,0,154347.95,1
7759,7760,15806389,Walton,549,Germany,Female,55,1,137592.31,2,0,1,116548.02,1
7764,7765,15751177,Milne,685,Germany,Female,44,2,119657.53,1,1,0,145387.05,1
7767,7768,15748660,Ellis,561,Germany,Female,49,1,102025.32,1,1,0,133051.64,1
7772,7773,15614168,Alexander,792,Germany,Female,50,4,146710.76,1,1,0,16528.4,1
7783,7784,15681332,Tate,437,France,Female,43,6,0.0,1,1,0,148330.97,1
7800,7801,15795759,Bergamaschi,698,Germany,Female,52,1,107906.75,1,1,0,168886.39,1
7808,7809,15649033,Echezonachukwu,603,Germany,Female,55,7,127723.25,2,1,0,139469.11,1
7813,7814,15592751,Okwudiliolisa,684,Germany,Female,63,3,81245.79,1,1,0,69643.31,1
7825,7826,15802758,Chinwendu,594,Germany,Female,23,4,104753.84,2,1,0,56756.52,1
7826,7827,15647838,Davison,648,Germany,Female,51,2,116574.84,1,1,0,4121.04,1
7841,7842,15789563,Fiorentino,706,Germany,Female,46,7,111288.18,1,1,1,149170.25,1
7843,7844,15766288,Ikechukwu,586,Germany,Female,36,5,103700.69,1,1,0,194072.56,1
7853,7854,15746674,Miller,730,France,Female,47,7,0.0,1,1,0,33373.26,1
