,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4999,5000,15710408,Cunningham,584,Spain,Female,38,3,0.0,2,1,1,4525.4,0
5000,5001,15598695,Fields,834,Germany,Female,68,9,130169.27,2,0,1,93112.2,0
5006,5007,15750014,Chikere,755,Germany,Female,37,0,113865.23,2,1,1,117396.25,0
5014,5015,15773731,John,758,Spain,Female,35,5,0.0,2,0,0,100365.51,0
5016,5017,15687903,Okonkwo,501,France,Female,29,8,0.0,2,1,0,112664.24,0
5021,5022,15632793,Wilkinson,638,France,Female,29,9,103417.74,1,1,1,15336.4,0
5032,5033,15750569,Iweobiegbunam,684,Germany,Female,46,3,102955.14,2,1,0,154137.33,0
5034,5035,15627741,Heath,631,Germany,Female,29,2,96863.52,2,1,1,31613.35,0
5038,5039,15589230,Wu,612,France,Female,63,2,126473.33,1,0,1,147545.65,0
5039,5040,15775490,Downie,660,France,Female,38,5,110570.78,2,1,0,195906.59,0
5042,5043,15593468,Findlay,850,France,Female,33,3,0.0,2,1,1,11159.19,0
5043,5044,15718454,Ch'eng,712,Spain,Female,44,2,0.0,2,0,0,45738.94,0
5045,5046,15744691,Tsai,755,France,Female,29,3,0.0,3,1,0,4733.94,0
5053,5054,15674433,Allan,636,Germany,Female,28,2,115265.14,1,0,0,191627.85,0
5060,5061,15681928,Yancy,577,France,Female,35,4,108155.49,1,1,0,105407.79,0
5061,5062,15734005,Mazzi,633,France,Female,42,1,0.0,2,1,0,56865.62,0
5063,5064,15592578,Nucci,614,Spain,Female,41,7,146997.64,2,0,0,137791.18,0
5064,5065,15671243,Y?,558,France,Female,47,9,0.0,2,1,0,103787.28,0
5065,5066,15775709,Nucci,832,France,Female,27,10,98590.25,1,1,0,30912.89,0
5066,5067,15702631,Tang,567,France,Female,26,2,0.0,2,1,1,78651.55,0
5068,5069,15717879,Chen,712,Spain,Female,79,5,108078.56,1,1,1,174118.93,0
5069,5070,15740878,Yao,655,Spain,Female,29,9,0.0,2,0,1,85736.26,0
5070,5071,15794468,Tsou,641,France,Female,42,6,0.0,2,0,0,121138.77,0
5076,5077,15720676,Bukowski,700,France,Female,37,7,0.0,2,1,0,17040.82,0
5081,5082,15757537,Francis,610,France,Female,31,6,107784.65,1,1,1,141137.53,0
5083,5084,15660679,Chimaobim,653,Spain,Female,38,9,149571.94,1,1,0,118383.18,0
5090,5091,15642709,Feng,474,France,Female,30,9,0.0,2,0,0,63158.22,0
5095,5096,15742442,Udegbulam,705,Spain,Female,46,5,89364.91,1,0,1,139162.15,0
5096,5097,15758692,Kao,669,France,Female,29,7,146011.4,1,0,0,50249.16,0
5100,5101,15582404,Miller,572,Spain,Female,26,5,0.0,2,1,0,119381.41,0
5101,5102,15721462,Shubin,622,Spain,Female,58,2,0.0,2,1,1,33277.31,0
5106,5107,15682995,Azuka,600,France,Female,32,1,78535.25,1,1,0,64349.6,0
5107,5108,15584776,Shen,847,Spain,Female,37,9,112712.17,1,1,0,116097.26,0
5109,5110,15576156,Abazu,710,Spain,Female,28,6,0.0,1,1,0,48426.98,0
5110,5111,15646756,Murphy,682,France,Female,33,8,74963.5,1,1,1,32770.56,0
5112,5113,15586135,Gratwick,536,Spain,Female,28,4,0.0,1,1,1,136197.65,0
5113,5114,15616152,Pai,754,France,Female,47,1,185513.67,1,1,0,27438.83,0
5121,5122,15708422,Hsiung,677,Spain,Female,35,0,0.0,2,0,0,76637.38,0
5124,5125,15612140,Milano,721,Spain,Female,46,7,137933.39,1,1,1,67976.57,0
5126,5127,15655298,Lewis,654,Spain,Female,54,5,0.0,2,0,1,47139.06,0
5128,5129,15726250,Hsia,508,France,Female,38,3,166328.65,2,0,1,22614.19,0
5129,5130,15764432,Hicks,588,Germany,Female,42,2,164307.77,1,1,0,48498.19,0
5132,5133,15579826,Young,439,France,Female,66,9,0.0,1,1,0,65535.56,0
5136,5137,15680767,Sabbatini,717,Germany,Female,64,10,98362.35,2,1,1,21630.21,0
5140,5141,15617790,Hanson,626,France,Female,29,4,105767.28,2,0,0,41104.82,0
5142,5143,15778526,Bradshaw,719,Spain,Female,48,5,0.0,2,0,0,78563.66,0
5144,5145,15748069,Clunie,485,France,Female,25,3,134467.26,1,1,1,113266.09,0
5147,5148,15719624,Hodgson,669,France,Female,38,9,121858.98,1,1,0,130755.34,0
5149,5150,15689201,Dobie,721,France,Female,49,1,120108.56,1,0,1,183421.76,0
5150,5151,15614716,Okwudilichukwu,515,France,Female,37,0,196853.62,1,1,1,132770.11,0
5151,5152,15683618,Dyer,774,France,Female,35,3,121418.62,1,1,1,24400.37,0
5153,5154,15692259,Baresi,695,France,Female,29,9,0.0,2,1,0,111565.45,0
5154,5155,15590966,Lo,729,Germany,Female,42,4,97495.8,2,0,0,2002.5,0
5155,5156,15656426,Tyler,713,France,Female,42,3,0.0,2,0,0,82565.01,0
5157,5158,15751185,Aparicio,699,Spain,Female,50,0,158633.61,1,1,0,193785.87,0
5159,5160,15651103,Sal,762,Spain,Female,69,9,183744.98,1,1,1,196993.69,0
5163,5164,15633870,Ozioma,850,France,Female,36,10,0.0,2,1,1,100750.03,0
5166,5167,15694644,Wood,455,Spain,Female,43,6,0.0,1,1,1,81250.79,0
5170,5171,15623695,McKinnon,814,France,Female,31,4,0.0,2,1,1,142029.17,0
5175,5176,15626322,Lees,699,Spain,Female,29,9,127570.93,2,1,0,164756.81,0
5176,5177,15723105,Feetham,756,France,Female,28,6,0.0,1,1,1,164394.65,0
5181,5182,15711287,Ahmed,661,Spain,Female,35,5,128415.45,1,1,0,142626.49,0
5184,5185,15677146,Obiajulu,728,France,Female,28,4,142243.54,2,1,0,33074.51,0
5191,5192,15681075,Chukwualuka,682,France,Female,58,1,0.0,1,1,1,706.5,0
5192,5193,15607884,Wallace,663,France,Female,39,8,0.0,2,1,1,101168.9,0
5193,5194,15767757,Pisano,562,Spain,Female,29,9,120307.58,1,1,1,6795.61,0
5196,5197,15670822,Palmer,719,France,Female,22,7,114415.84,1,1,1,177497.4,0
5197,5198,15629744,Tan,804,France,Female,71,8,0.0,2,0,1,147995.96,0
5199,5200,15726310,Mordvinova,782,Spain,Female,27,3,0.0,2,1,0,143614.01,0
5204,5205,15704231,Barrett,430,France,Female,33,8,0.0,1,1,1,69759.91,0
5207,5208,15751022,Bowhay,777,Germany,Female,37,10,121532.17,2,1,1,73464.88,0
5208,5209,15664737,Lei,779,Spain,Female,38,7,0.0,2,1,1,138542.87,0
5209,5210,15681126,Baker,702,Spain,Female,38,2,0.0,1,1,1,161888.63,0
5219,5220,15625819,Arnold,625,France,Female,38,7,0.0,1,1,0,164804.02,0
5221,5222,15654067,Koch,584,Spain,Female,29,4,0.0,2,1,0,88866.92,0
5222,5223,15724719,Jones,550,France,Female,22,7,139096.85,1,1,0,129890.94,0
5223,5224,15624695,Otitodilinna,662,Spain,Female,72,7,140301.72,1,0,1,179258.67,0
5240,5241,15733842,Pirozzi,597,France,Female,24,1,103219.47,1,1,0,60420.07,0
5246,5247,15801863,Marino,521,France,Female,32,2,136555.01,2,1,1,129353.21,0
5250,5251,15720820,Sabbatini,462,Germany,Female,24,9,69881.09,2,0,1,64421.02,0
5252,5253,15749947,Black,665,France,Female,44,7,0.0,2,1,1,66548.58,0
5253,5254,15670496,Schwartz,655,Spain,Female,27,9,0.0,2,0,0,108008.05,0
5257,5258,15628600,Lee,807,Germany,Female,31,1,141069.18,3,1,1,194257.11,0
5260,5261,15731281,Ozuluonye,704,Germany,Female,35,3,154206.07,2,1,1,40261.49,0
5261,5262,15814022,Lassetter,714,France,Female,26,9,89928.99,1,1,0,46203.31,0
5265,5266,15707488,Tan,560,France,Female,27,5,0.0,2,1,0,131919.48,0
5275,5276,15579616,Goodwin,683,France,Female,42,8,0.0,2,0,1,198134.9,0
5277,5278,15589924,Rapuluolisa,577,Spain,Female,40,1,0.0,2,1,1,108787.0,0
5279,5280,15731330,Tsui,652,Spain,Female,40,7,100471.34,1,1,1,124550.88,0
5283,5284,15799815,Bobrov,656,Germany,Female,23,4,163549.63,1,0,1,21085.12,0
5286,5287,15690540,Gearheart,684,Spain,Female,41,1,134177.06,1,0,0,177506.66,0
5287,5288,15803078,Bruno,635,Spain,Female,38,1,0.0,2,1,0,90605.05,0
5291,5292,15575510,Milanesi,659,France,Female,32,2,155584.21,1,0,1,153662.88,0
5292,5293,15732610,Ahern,745,France,Female,28,6,0.0,2,1,0,154389.18,0
5293,5294,15602909,Dickson,604,Spain,Female,41,10,0.0,2,1,1,166224.39,0
5295,5296,15801788,McDonald,706,Germany,Female,29,6,185544.36,1,1,0,171037.63,0
5299,5300,15792989,Bianchi,543,France,Female,71,1,104308.77,1,1,1,25650.04,0
5300,5301,15613734,Fallaci,640,France,Female,33,6,84719.13,2,1,1,113048.79,0
5304,5305,15671345,Piccio,531,Spain,Female,42,6,75302.85,2,0,0,57034.35,0
5308,5309,15735439,P'an,449,Spain,Female,31,1,113693.0,1,0,0,82796.29,0
5309,5310,15778696,Ikemefuna,684,Spain,Female,36,5,174180.39,1,1,0,119830.08,0
5311,5312,15584338,Winn,714,France,Female,40,0,0.0,2,1,0,62762.12,0
5312,5313,15726178,Hardy,712,Spain,Female,48,8,0.0,2,1,0,183235.33,0
5313,5314,15794939,Chiu,783,France,Female,72,5,121215.9,2,1,1,105206.48,0
5322,5323,15699830,Doherty,721,France,Female,40,7,0.0,2,1,1,122580.48,0
5327,5328,15641490,Windsor,850,Germany,Female,25,8,69385.17,2,1,0,87834.24,0
5332,5333,15782641,Brown,710,Spain,Female,29,3,119670.18,1,1,0,188022.44,0
5335,5336,15596649,Bailey,651,France,Female,39,8,0.0,1,1,0,137452.57,0
5341,5342,15654025,Jones,646,France,Female,51,4,101629.3,1,0,0,130541.1,0
5352,5353,15675749,Baranov,695,France,Female,23,1,0.0,2,1,1,141756.32,0
5355,5356,15773751,Y?,597,France,Female,29,1,132144.35,1,1,0,158086.33,0
5362,5363,15779985,Lo,750,Germany,Female,37,1,133199.71,2,1,1,27366.77,0
5366,5367,15812230,Elliot,670,Germany,Female,42,5,49508.79,3,1,1,100324.01,0
5372,5373,15688973,Vinogradova,598,Spain,Female,39,5,0.0,2,1,1,83103.46,0
5374,5375,15607753,Alexandrova,606,Spain,Female,23,10,70417.79,1,0,1,90896.04,0
5379,5380,15730796,Barker,627,France,Female,21,7,98993.02,1,1,1,169156.64,0
5382,5383,15589296,Brown,724,France,Female,40,6,110054.45,1,1,1,86950.72,0
5389,5390,15682728,Mathews,774,France,Female,32,4,0.0,2,0,0,114899.13,0
5391,5392,15733661,Illingworth,639,Spain,Female,27,8,133806.54,2,1,0,6251.3,0
5394,5395,15668853,Menhennitt,637,Spain,Female,44,0,157622.58,1,1,1,120454.2,0
5397,5398,15638513,Palermo,723,France,Female,40,7,142856.95,2,0,0,38019.74,0
5400,5401,15644788,Fyodorov,731,France,Female,30,5,0.0,2,1,0,189528.72,0
5405,5406,15592707,Dolgorukova,531,Germany,Female,64,2,175754.87,2,1,1,60721.4,0
5406,5407,15593954,Eva,516,France,Female,47,6,109387.33,1,0,0,121365.45,0
5408,5409,15638257,P'an,682,Spain,Female,54,0,83102.72,2,1,1,54132.93,0
5410,5411,15723613,Jenkins,623,France,Female,28,4,0.0,2,1,0,41227.67,0
5411,5412,15813640,Shih,642,France,Female,40,7,0.0,2,1,0,10712.82,0
5413,5414,15588918,Mitchell,671,France,Female,42,6,0.0,2,1,0,197202.48,0
5414,5415,15600357,Findlay,495,France,Female,40,1,140197.71,2,1,0,150720.39,0
5415,5416,15747014,Pisani,850,France,Female,28,1,105245.34,1,0,1,74780.13,0
5421,5422,15757661,Trevisano,589,France,Female,39,7,0.0,2,0,0,95985.64,0
5422,5423,15729117,Trevisano,607,France,Female,31,1,102523.88,1,1,1,166792.71,0
5425,5426,15595153,Tucker,644,Germany,Female,44,8,106022.73,2,0,0,148727.42,0
5426,5427,15698572,Schaffer,636,Spain,Female,36,1,0.0,1,1,0,43134.58,0
5428,5429,15623082,Ch'ang,507,France,Female,35,2,0.0,2,1,0,97633.93,0
5429,5430,15797905,Walker,682,France,Female,48,7,0.0,2,1,0,65069.03,0
5430,5431,15746028,Chu,714,France,Female,24,7,0.0,2,1,0,166335.0,0
5431,5432,15582951,Crawford,696,France,Female,25,8,126442.59,1,1,0,121904.44,0
5434,5435,15638803,Donaldson,733,Spain,Female,32,5,0.0,2,1,0,131625.14,0
5435,5436,15808283,Kelly,647,France,Female,33,4,0.0,1,1,0,152323.04,0
5436,5437,15811200,Ts'ao,831,France,Female,34,2,0.0,2,0,0,165840.94,0
5439,5440,15582168,Muravyova,713,Germany,Female,61,4,149525.34,2,1,0,123663.63,0
5445,5446,15779174,Young,451,France,Female,36,2,0.0,2,1,1,180142.42,0
5449,5450,15592028,Roberts,549,France,Female,46,7,0.0,1,1,1,109057.56,0
5453,5454,15643819,Dawson,714,France,Female,25,4,0.0,2,0,0,82500.84,0
5459,5460,15617507,Wilson,530,Spain,Female,36,7,0.0,2,1,0,80619.09,0
5462,5463,15693162,Higgins,694,France,Female,29,5,99713.87,1,0,0,112317.89,0
5463,5464,15750099,Marshall,731,France,Female,36,6,0.0,1,0,0,152128.36,0
5464,5465,15795540,Reye,556,France,Female,36,2,134208.22,1,0,1,177670.57,0
5465,5466,15794941,Chibueze,647,Germany,Female,41,1,85906.65,3,1,0,189159.97,0
5473,5474,15596863,Chidumaga,787,Germany,Female,38,3,158373.23,1,1,1,28228.35,0
5474,5475,15696277,Hs?,651,France,Female,34,9,0.0,2,1,0,138113.71,0
5477,5478,15802390,Willoughby,724,France,Female,34,2,0.0,2,1,1,118863.38,0
5480,5481,15659094,Ojiofor,765,Germany,Female,34,8,136729.51,2,0,0,47058.21,0
5486,5487,15783882,Daly,771,Spain,Female,41,5,0.0,2,0,1,92914.67,0
5488,5489,15628155,Dike,410,France,Female,35,7,117183.74,1,1,1,109733.73,0
5490,5491,15722322,Green,655,Spain,Female,78,2,0.0,2,0,1,188435.38,0
5496,5497,15642515,Arcuri,620,France,Female,42,1,0.0,2,0,1,65565.92,0
5497,5498,15710421,Baresi,774,Spain,Female,36,8,117152.3,1,0,0,101828.39,0
5499,5500,15649078,Christian,850,Germany,Female,27,8,111837.78,2,1,1,110805.79,0
5501,5502,15796496,Trevisani,631,France,Female,31,8,137687.72,1,1,0,190067.12,0
5502,5503,15815690,Akabueze,614,Spain,Female,40,3,113348.5,1,1,1,77789.01,0
5505,5506,15802466,Donaldson,534,France,Female,53,7,0.0,2,1,1,80619.17,0
5508,5509,15567442,Ibezimako,656,France,Female,75,3,0.0,2,1,1,1276.87,0
5513,5514,15693543,McDonald,708,France,Female,33,8,0.0,2,0,1,15246.83,0
5515,5516,15742534,Faulk,527,Germany,Female,28,2,123802.98,2,1,1,155846.69,0
5520,5521,15649414,Walker,570,France,Female,61,6,142105.35,1,1,1,45214.04,0
5522,5523,15686696,Brown,817,France,Female,37,6,81070.34,2,1,0,80985.88,0
5524,5525,15654975,Wu,641,France,Female,53,0,123835.52,2,0,1,160110.65,0
5531,5532,15696744,Miller,705,France,Female,31,3,119794.67,1,0,0,182528.44,0
5534,5535,15678725,Chamberlin,658,France,Female,29,8,0.0,2,0,1,130461.09,0
5537,5538,15735346,Wallace,527,Germany,Female,41,10,136733.24,1,1,1,57589.29,0
5538,5539,15687094,Calabresi,717,Germany,Female,28,9,82498.14,2,0,0,40437.67,0
5550,5551,15777784,Tu,733,France,Female,44,6,168165.84,1,0,1,197193.49,0
5551,5552,15800251,Elder,583,Germany,Female,26,10,72835.56,2,1,0,96792.15,0
5555,5556,15572398,Townsend,614,Spain,Female,39,6,0.0,2,1,1,164018.98,0
5557,5558,15705663,Milano,700,Germany,Female,39,5,144550.83,2,1,1,189664.43,0
5574,5575,15764073,Arcuri,503,Spain,Female,36,9,0.0,2,1,1,16274.67,0
5577,5578,15726087,Ch'in,592,France,Female,62,5,0.0,1,1,1,100941.57,0
5578,5579,15726313,Napolitani,687,Spain,Female,50,5,0.0,2,1,0,110230.4,0
5583,5584,15620579,Dunn,695,Spain,Female,31,8,0.0,2,0,1,131644.41,0
5584,5585,15768270,DeRose,579,Spain,Female,31,9,0.0,2,1,0,112395.98,0
5586,5587,15699446,Hobbs,816,Germany,Female,25,2,150355.35,2,1,1,35770.84,0
5587,5588,15615004,Anderson,730,France,Female,37,1,0.0,2,1,1,124364.63,0
5588,5589,15704771,Ugochukwu,593,France,Female,35,6,133489.12,2,1,1,78101.29,0
5597,5598,15815552,Ferguson,670,France,Female,42,6,112333.63,1,1,1,65706.86,0
5598,5599,15631871,Kelly,616,Germany,Female,57,7,116936.81,1,1,1,104379.36,0
5601,5602,15684211,Creel,704,Spain,Female,44,9,153656.85,1,1,0,158742.81,0
5602,5603,15760521,Thompson,796,France,Female,50,1,94164.0,1,1,1,189414.74,0
5608,5609,15605113,Sutherland,518,France,Female,27,1,133801.49,1,1,1,143315.57,0
5609,5610,15661945,Nicolay,623,Spain,Female,40,4,0.0,3,1,0,31669.18,0
5610,5611,15783816,Lori,733,France,Female,28,5,0.0,2,0,0,12761.16,0
5612,5613,15764072,Somerville,759,France,Female,31,1,109848.6,1,1,1,42012.55,0
5613,5614,15689412,Christie,604,France,Female,32,7,127849.38,1,1,0,15798.7,0
5614,5615,15798385,Grave,512,Spain,Female,46,3,0.0,2,1,1,56408.14,0
5615,5616,15775339,Lori,520,France,Female,29,8,95947.76,1,1,0,4696.44,0
5621,5622,15807524,Chukwuma,569,France,Female,44,4,0.0,2,0,0,134394.78,0
5624,5625,15581295,Ch'ien,617,Spain,Female,45,1,0.0,1,1,0,143298.06,0
5625,5626,15663234,Bishop,508,France,Female,60,7,143262.04,1,1,1,129562.74,0
5626,5627,15741417,Chibuzo,624,Spain,Female,35,7,119656.45,2,1,1,4595.05,0
5628,5629,15665168,Calabrese,681,Germany,Female,44,3,105206.7,2,1,1,163558.36,0
5630,5631,15706131,Logan,621,Spain,Female,37,9,83061.26,2,1,0,9170.54,0
5634,5635,15756918,Simmons,754,France,Female,38,2,0.0,2,0,0,3524.69,0
5635,5636,15746662,Maduabuchim,568,Spain,Female,27,1,116320.68,1,0,1,45563.94,0
5637,5638,15793343,Yeh,549,France,Female,29,8,0.0,2,1,1,189558.44,0
5638,5639,15576774,Stevenson,729,France,Female,38,7,0.0,2,0,0,45779.9,0
5642,5643,15737778,Dickson,782,Spain,Female,41,4,0.0,1,1,0,132943.88,0
5644,5645,15783522,Mitchell,738,Spain,Female,37,8,100565.94,1,1,1,128799.86,0
5650,5651,15644882,Watson,616,Germany,Female,36,10,78249.53,1,1,0,136934.91,0
5651,5652,15766272,Folliero,521,Germany,Female,61,0,125193.96,1,1,1,109356.53,0
5652,5653,15800620,Fitzgerald,691,France,Female,29,9,0.0,2,0,0,199635.93,0
5653,5654,15569764,Garner,687,Germany,Female,41,2,154007.21,1,1,0,158408.23,0
5654,5655,15747458,Folliero,677,Spain,Female,43,3,133214.88,2,1,1,95936.84,0
5656,5657,15736769,Lucchesi,663,France,Female,27,9,0.0,2,1,0,150850.29,0
5661,5662,15613945,Andrews,472,France,Female,26,5,0.0,2,1,0,108411.66,0
5662,5663,15659937,Otutodilinna,703,France,Female,40,7,0.0,2,0,1,122518.5,0
5663,5664,15765287,Grant,850,France,Female,38,2,0.0,2,1,0,9015.07,0
5667,5668,15719017,Donaldson,672,France,Female,34,8,0.0,2,1,1,16245.25,0
5671,5672,15805104,Smith,743,France,Female,73,6,0.0,2,0,1,107867.38,0
5675,5676,15757897,Binder,766,France,Female,26,3,104258.8,1,1,1,428.23,0
5676,5677,15568104,Zubarev,749,France,Female,26,6,0.0,2,0,1,34948.77,0
5679,5680,15621974,Davydova,778,Germany,Female,33,4,111063.73,2,1,0,83556.65,0
5681,5682,15720706,Hsing,529,Spain,Female,39,2,82766.43,1,1,1,122925.44,0
5684,5685,15795132,Molineux,735,France,Female,25,3,91718.8,1,0,0,28411.23,0
5687,5688,15691840,Fraser,505,Germany,Female,37,6,159863.9,2,0,1,125307.87,0
5689,5690,15612931,Korovin,722,Spain,Female,50,4,132088.59,1,1,1,128262.14,0
5690,5691,15676707,Sidorov,577,Spain,Female,39,4,0.0,2,1,0,91366.42,0
5692,5693,15662662,Duigan,573,France,Female,30,6,0.0,2,1,0,66190.21,0
5693,5694,15752694,Taylor,653,France,Female,32,4,83772.95,1,0,1,23920.65,0
5694,5695,15590683,Donaldson,660,France,Female,31,6,172325.67,1,0,1,45438.38,0
5698,5699,15672966,Cross,682,Spain,Female,64,9,0.0,2,1,1,103318.44,0
5703,5704,15621063,Gibbons,516,France,Female,42,8,56228.25,1,1,0,46857.52,0
5706,5707,15801431,Rowe,682,Spain,Female,48,9,101198.01,1,1,1,49732.9,0
5708,5709,15626156,Galloway,655,France,Female,60,3,0.0,2,1,1,86981.45,0
5709,5710,15606158,Genovese,644,France,Female,39,9,0.0,1,1,0,3740.93,0
5711,5712,15730345,Miah,617,France,Female,35,2,104508.1,1,1,1,147636.46,0
5714,5715,15604158,Smith,554,France,Female,39,10,0.0,2,1,1,18391.93,0
5717,5718,15628824,Burton,665,France,Female,37,5,160389.82,1,0,1,183542.08,0
5718,5719,15814519,Kamdibe,648,France,Female,37,7,0.0,2,1,0,194238.92,0
5723,5724,15680224,Ross,687,France,Female,26,6,0.0,2,1,1,32909.13,0
5725,5726,15693996,Hawks,507,France,Female,33,1,113452.66,1,0,0,142911.99,0
5726,5727,15764343,T'ien,688,Spain,Female,46,8,155681.72,1,1,0,26287.21,0
5730,5731,15577683,Maclean,539,France,Female,29,4,0.0,2,1,1,100919.19,0
5735,5736,15756070,Greenwood,585,Spain,Female,44,4,0.0,2,0,1,101728.46,0
5737,5738,15575428,Mistry,682,Germany,Female,35,2,117438.92,2,1,1,16910.98,0
5739,5740,15695872,Fiorentini,712,France,Female,30,1,89571.59,1,1,1,177613.19,0
5740,5741,15568885,Scott,620,Germany,Female,34,8,102251.57,1,1,0,120672.09,0
5744,5745,15776850,Smith,749,Spain,Female,43,1,124209.02,1,1,1,167179.48,0
5746,5747,15751131,Moss,836,Spain,Female,41,7,150302.84,1,1,1,156036.19,0
5748,5749,15678412,Nwankwo,645,France,Female,45,8,85325.93,1,0,0,22558.74,0
5749,5750,15770291,Allan,844,France,Female,29,8,0.0,2,0,0,147342.03,0
5752,5753,15697948,Henderson,752,Spain,Female,36,3,0.0,2,1,1,48505.1,0
5753,5754,15608328,Sutherland,760,Spain,Female,41,6,0.0,2,0,0,101491.23,0
5754,5755,15766378,Marsden,714,Germany,Female,45,9,106431.97,2,1,1,164117.69,0
5759,5760,15674620,Dilibe,679,Germany,Female,37,8,77373.87,2,0,1,174873.09,0
5761,5762,15749119,Santiago,710,France,Female,31,3,0.0,2,1,1,112289.06,0
5763,5764,15700965,Toscano,724,France,Female,32,6,0.0,2,1,1,150026.79,0
5764,5765,15791851,Afanasyeva,726,France,Female,34,0,185734.75,1,1,1,102036.82,0
5767,5768,15573284,Olisanugo,579,France,Female,45,2,0.0,2,0,0,11514.39,0
5769,5770,15611612,Priestley,570,France,Female,29,0,0.0,1,1,0,37092.43,0
5773,5774,15643426,Robertson,523,Spain,Female,36,8,113680.54,1,0,0,13197.44,0
5775,5776,15717527,Ifeanacho,619,France,Female,49,9,145359.99,1,1,0,38186.85,0
5778,5779,15640377,Goloubev,526,France,Female,36,0,0.0,2,1,0,97767.63,0
5780,5781,15590327,Liao,604,Germany,Female,42,10,166031.45,1,1,0,98293.14,0
5782,5783,15671514,Sinclair,669,Spain,Female,33,8,0.0,2,0,1,128538.05,0
5793,5794,15784890,McKenzie,763,Spain,Female,32,8,0.0,2,1,0,16725.53,0
5796,5797,15674254,Kerr,554,Spain,Female,45,4,0.0,2,1,1,193412.05,0
5805,5806,15814236,Kay,537,Spain,Female,38,1,96939.06,1,1,1,102606.92,0
5807,5808,15607395,Holt,679,France,Female,33,9,112528.65,2,1,0,177362.45,0
5810,5811,15800688,Ch'en,495,Spain,Female,42,7,0.0,2,0,0,130404.53,0
5811,5812,15810878,Baker,537,Spain,Female,38,6,141786.78,1,0,1,147797.54,0
5814,5815,15725882,Feng,618,Germany,Female,40,1,133245.52,2,1,1,54495.82,0
5815,5816,15788022,Sternberg,802,Germany,Female,41,4,90757.64,2,0,1,169183.66,0
5818,5819,15667971,Shepherd,592,Germany,Female,34,6,102143.93,2,1,1,102628.98,0
5826,5827,15737961,Miller,509,Germany,Female,29,0,107712.57,2,1,1,92898.17,0
5828,5829,15684419,Wallace,709,Spain,Female,37,8,0.0,3,1,0,71738.56,0
5836,5837,15617419,Roberts,618,Germany,Female,29,10,100315.1,2,1,1,32526.64,0
5837,5838,15657603,Finch,850,France,Female,35,6,81684.97,1,1,0,824.0,0
5842,5843,15799128,Matthews,608,Spain,Female,38,9,102406.76,1,0,1,57600.66,0
5850,5851,15762091,Simpson,631,Germany,Female,22,6,139129.92,1,1,1,63747.51,0
5854,5855,15743570,Feng,481,France,Female,34,5,0.0,2,1,1,125253.46,0
5860,5861,15723818,Carpenter,453,France,Female,37,4,131834.76,2,1,0,8949.2,0
5864,5865,15803840,Forbes,729,France,Female,32,9,0.0,2,0,0,150803.44,0
5875,5876,15578307,Lucchese,512,France,Female,33,6,121685.31,2,1,1,83681.97,0
5883,5884,15574795,Lombardo,495,France,Female,38,2,63093.01,1,1,1,47089.72,0
5885,5886,15723856,Gonzalez,602,France,Female,29,3,88814.4,2,1,1,62487.97,0
5889,5890,15708650,Fullwood,727,France,Female,31,2,52192.08,2,0,1,160383.47,0
5891,5892,15786469,Montalvo,686,France,Female,34,1,0.0,2,1,0,87278.48,0
5893,5894,15641004,Doyne,605,Spain,Female,48,10,150315.92,1,0,1,133486.36,0
5899,5900,15793901,Capon,639,France,Female,27,2,0.0,2,0,0,125244.18,0
5900,5901,15569759,Rawling,583,France,Female,27,4,0.0,3,1,0,163113.41,0
5905,5906,15731519,Kerr,511,France,Female,30,5,0.0,2,1,0,143994.86,0
5909,5910,15713043,Siciliani,691,France,Female,33,6,0.0,2,1,1,100408.31,0
5910,5911,15700749,Powell,481,France,Female,39,6,0.0,1,1,1,24677.54,0
5912,5913,15715414,White,658,France,Female,38,6,102895.1,1,0,0,155665.76,0
5916,5917,15698872,Brown,633,Spain,Female,39,2,0.0,2,0,0,191207.03,0
5917,5918,15812184,Rose,674,France,Female,31,1,0.0,1,1,0,128954.05,0
5924,5925,15674368,Riley,738,France,Female,39,1,94435.45,2,0,1,189430.86,0
5925,5926,15783477,Biryukov,706,Germany,Female,39,8,112889.91,1,0,1,6723.66,0
5928,5929,15761241,Hsieh,578,Germany,Female,36,8,129745.1,1,1,1,143683.75,0
5930,5931,15645744,Chukwudi,826,France,Female,30,5,0.0,2,0,1,157397.57,0
5932,5933,15749300,Teng,556,France,Female,47,2,139914.27,1,1,1,50390.98,0
5937,5938,15697035,Garrett,740,Spain,Female,31,8,0.0,2,0,0,86657.48,0
5941,5942,15791030,Edwards,612,France,Female,33,0,64900.32,2,1,0,102426.12,0
5943,5944,15658813,Siciliani,645,France,Female,55,7,0.0,2,1,1,18369.33,0
5945,5946,15722533,Logue,716,France,Female,40,3,0.0,2,0,1,167636.15,0
5947,5948,15672798,O'Brien,656,France,Female,45,7,145933.27,1,1,1,199392.14,0
5948,5949,15680112,Stewart,473,Germany,Female,35,7,131504.73,1,1,0,189560.43,0
5953,5954,15696141,Kruglov,516,Spain,Female,31,7,0.0,1,1,0,47018.75,0
5956,5957,15594928,Pagnotto,798,Germany,Female,38,4,129055.13,1,1,0,157147.59,0
5958,5959,15741719,DeRose,540,France,Female,40,3,165298.12,1,0,1,199862.75,0
